step,time_ns,xapp,adjusted_param,adjusted_value,c0_rbUtil,c0_dlThroughput,c0_AvgCqi,c0_SINR,c0_trafficLoad,c0_RSRP,c0_RSRQ,c0_ulSinr,c0_hoSuccessRate,c0_hoFailureRate,c0_hoAttempts,c1_rbUtil,c1_dlThroughput,c1_AvgCqi,c1_SINR,c1_trafficLoad,c1_RSRP,c1_RSRQ,c1_ulSinr,c1_hoSuccessRate,c1_hoFailureRate,c1_hoAttempts,c0_Param_TxPower,c0_Param_CIO,c1_Param_TxPower,c1_Param_CIO
216,218000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
217,219000000000,CCO,c1_TxPower_delta,2,0.294063,2.94063,4.71429,15.9083,0.591663,-87.3623,-5.18802,4.7471,1,0,0,0.202948,2.02948,3.85714,13.2917,0.408337,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
218,220000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
219,221000000000,MLB,c0_CIO_delta,1,0.202928,2.02928,3.85714,13.8917,0.408292,-88.3623,-6.04523,4.7471,1,0,0,0.294089,2.94089,4.71429,15.3083,0.591708,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
220,222000000000,ES,c1_TxPower_delta,-1,0.202982,2.02982,3.85714,13.8914,0.408557,-88.3623,-6.04523,4.7471,1,0,0,0.293845,2.93845,4.71429,15.3086,0.591443,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
221,223000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
222,224000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
223,225000000000,CCO,c1_TxPower_delta,2,0.294186,2.94186,4.71429,15.9083,0.591724,-87.3623,-5.18802,4.7471,1,0,0,0.202982,2.02982,3.85714,13.2917,0.408276,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
224,226000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
225,227000000000,MLB,c0_CIO_delta,1,0.202914,2.02914,3.85714,13.8918,0.408236,-88.3623,-6.04523,4.7471,1,0,0,0.294138,2.94138,4.71429,15.3082,0.591764,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
226,228000000000,ES,c1_TxPower_delta,-1,0.202928,2.02928,3.85714,13.8917,0.408332,-88.3623,-6.04523,4.7471,1,0,0,0.29404,2.9404,4.71429,15.3083,0.591668,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
227,229000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
228,230000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
229,231000000000,CCO,c1_TxPower_delta,2,0.294186,2.94186,4.71429,15.908,0.591988,-87.3623,-5.18802,4.7471,1,0,0,0.20276,2.0276,3.85714,13.292,0.408012,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
230,232000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
231,233000000000,MLB,c0_CIO_delta,1,0.202895,2.02895,3.85714,13.8917,0.408252,-88.3623,-6.04523,4.7471,1,0,0,0.294089,2.94089,4.71429,15.3083,0.591748,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
232,234000000000,ES,c1_TxPower_delta,-1,0.203015,2.03015,3.85714,13.8915,0.408457,-88.3623,-6.04523,4.7471,1,0,0,0.294014,2.94014,4.71429,15.3085,0.591543,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
233,235000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
234,236000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
235,237000000000,CCO,c1_TxPower_delta,2,0.293991,2.93991,4.71429,15.9084,0.591588,-87.3623,-5.18802,4.7471,1,0,0,0.202962,2.02962,3.85714,13.2916,0.408412,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
236,238000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
237,239000000000,MLB,c0_CIO_delta,1,0.203015,2.03015,3.85714,13.8916,0.408436,-88.3623,-6.04523,4.7471,1,0,0,0.29404,2.9404,4.71429,15.3084,0.591564,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
238,240000000000,ES,c1_TxPower_delta,-1,0.202921,2.02921,3.85714,13.8917,0.408283,-88.3623,-6.04523,4.7471,1,0,0,0.294089,2.94089,4.71429,15.3083,0.591717,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
239,241000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
240,242000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
241,243000000000,CCO,c1_TxPower_delta,2,0.294186,2.94186,4.71429,15.9082,0.591764,-87.3623,-5.18802,4.7471,1,0,0,0.202948,2.02948,3.85714,13.2918,0.408236,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
242,244000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
243,245000000000,MLB,c0_CIO_delta,1,0.202948,2.02948,3.85714,13.8916,0.408356,-88.3623,-6.04523,4.7471,1,0,0,0.29404,2.9404,4.71429,15.3084,0.591644,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
244,246000000000,ES,c1_TxPower_delta,-1,0.203015,2.03015,3.85714,13.8916,0.408396,-88.3623,-6.04523,4.7471,1,0,0,0.294089,2.94089,4.71429,15.3084,0.591604,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
245,247000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
246,248000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
247,249000000000,CCO,c1_TxPower_delta,2,0.294138,2.94138,4.71429,15.9084,0.591644,-87.3623,-5.18802,4.7471,1,0,0,0.203015,2.03015,3.85714,13.2916,0.408356,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
248,250000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
249,251000000000,MLB,c0_CIO_delta,1,0.202928,2.02928,3.85714,13.8916,0.408354,-88.3623,-6.04523,4.7471,1,0,0,0.294014,2.94014,4.71429,15.3084,0.591646,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
250,252000000000,ES,c1_TxPower_delta,-1,0.202982,2.02982,3.85714,13.8915,0.408457,-88.3623,-6.04523,4.7471,1,0,0,0.293965,2.93965,4.71429,15.3085,0.591543,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
251,253000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
252,254000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
253,255000000000,CCO,c1_TxPower_delta,2,0.294014,2.94014,4.71429,15.9083,0.591686,-87.3623,-5.18802,4.7471,1,0,0,0.202895,2.02895,3.85714,13.2917,0.408314,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
254,256000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
255,257000000000,MLB,c0_CIO_delta,1,0.202948,2.02948,3.85714,13.8916,0.408356,-88.3623,-6.04523,4.7471,1,0,0,0.29404,2.9404,4.71429,15.3084,0.591644,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
256,258000000000,ES,c1_TxPower_delta,-1,0.203015,2.03015,3.85714,13.8916,0.408417,-88.3623,-6.04523,4.7471,1,0,0,0.294063,2.94063,4.71429,15.3084,0.591583,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
257,259000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
258,260000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
259,261000000000,CCO,c1_TxPower_delta,2,0.294235,2.94235,4.71429,15.9083,0.591725,-87.3623,-5.18802,4.7471,1,0,0,0.203015,2.03015,3.85714,13.2917,0.408275,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
260,262000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
261,263000000000,MLB,c0_CIO_delta,1,0.203049,2.03049,3.85714,13.8914,0.408577,-88.3623,-6.04523,4.7471,1,0,0,0.293916,2.93916,4.71429,15.3086,0.591423,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
262,264000000000,ES,c1_TxPower_delta,-1,0.202827,2.02827,3.85714,13.8918,0.408154,-88.3623,-6.04523,4.7471,1,0,0,0.294112,2.94112,4.71429,15.3082,0.591846,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
263,265000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
264,266000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
265,267000000000,CCO,c1_TxPower_delta,2,0.293916,2.93916,4.71429,15.9085,0.591502,-87.3623,-5.18802,4.7471,1,0,0,0.202982,2.02982,3.85714,13.2915,0.408498,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
266,268000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
267,269000000000,MLB,c0_CIO_delta,1,0.202808,2.02808,3.85714,13.8918,0.40821,-88.3623,-6.04523,4.7471,1,0,0,0.294014,2.94014,4.71429,15.3082,0.59179,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
268,270000000000,ES,c1_TxPower_delta,-1,0.202881,2.02881,3.85714,13.8919,0.408116,-88.3623,-6.04523,4.7471,1,0,0,0.294235,2.94235,4.71429,15.3081,0.591884,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
269,271000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
270,272000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
271,273000000000,CCO,c1_TxPower_delta,2,0.294112,2.94112,4.71429,15.9083,0.591703,-87.3623,-5.18802,4.7471,1,0,0,0.202948,2.02948,3.85714,13.2917,0.408297,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
272,274000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
273,275000000000,MLB,c0_CIO_delta,1,0.203015,2.03015,3.85714,13.8915,0.408479,-88.3623,-6.04523,4.7471,1,0,0,0.293988,2.93988,4.71429,15.3085,0.591521,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
274,276000000000,ES,c1_TxPower_delta,-1,0.202928,2.02928,3.85714,13.8917,0.408332,-88.3623,-6.04523,4.7471,1,0,0,0.29404,2.9404,4.71429,15.3083,0.591668,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
275,277000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
276,278000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
277,279000000000,CCO,c1_TxPower_delta,2,0.294112,2.94112,4.71429,15.9082,0.59179,-87.3623,-5.18802,4.7471,1,0,0,0.202875,2.02875,3.85714,13.2918,0.40821,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
278,280000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
279,281000000000,MLB,c0_CIO_delta,1,0.202881,2.02881,3.85714,13.8918,0.408236,-88.3623,-6.04523,4.7471,1,0,0,0.294089,2.94089,4.71429,15.3082,0.591764,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
280,282000000000,ES,c1_TxPower_delta,-1,0.202928,2.02928,3.85714,13.8918,0.408212,-88.3623,-6.04523,4.7471,1,0,0,0.294186,2.94186,4.71429,15.3082,0.591788,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
281,283000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
282,284000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
283,285000000000,CCO,c1_TxPower_delta,2,0.29404,2.9404,4.71429,15.9084,0.591604,-87.3623,-5.18802,4.7471,1,0,0,0.202982,2.02982,3.85714,13.2916,0.408396,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
284,286000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
285,287000000000,MLB,c0_CIO_delta,1,0.202881,2.02881,3.85714,13.8917,0.408276,-88.3623,-6.04523,4.7471,1,0,0,0.29404,2.9404,4.71429,15.3083,0.591724,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
286,288000000000,ES,c1_TxPower_delta,-1,0.202995,2.02995,3.85714,13.8916,0.408434,-88.3623,-6.04523,4.7471,1,0,0,0.294014,2.94014,4.71429,15.3084,0.591566,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
287,289000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
288,290000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
289,291000000000,CCO,c1_TxPower_delta,2,0.293893,2.93893,4.71429,15.9085,0.591484,-87.3623,-5.18802,4.7471,1,0,0,0.202982,2.02982,3.85714,13.2915,0.408516,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
290,292000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
291,293000000000,MLB,c0_CIO_delta,1,0.202914,2.02914,3.85714,13.8916,0.408436,-88.3623,-6.04523,4.7471,1,0,0,0.293893,2.93893,4.71429,15.3084,0.591564,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
292,294000000000,ES,c1_TxPower_delta,-1,0.202982,2.02982,3.85714,13.8917,0.408316,-88.3623,-6.04523,4.7471,1,0,0,0.294138,2.94138,4.71429,15.3083,0.591684,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
293,295000000000,MLB,c1_CIO_delta,0,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
294,296000000000,CCO,c0_TxPower_delta,2,0.203049,2.03049,3.85714,13.8,0.5,-88.3623,-5.59217,4.7471,1,0,0,0.203049,2.03049,3.85714,13.2,0.5,-88.3623,-5.59217,4.7471,1,0,0,45,15,45,3
295,297000000000,CCO,c1_TxPower_delta,2,0.294138,2.94138,4.71429,15.9083,0.591684,-87.3623,-5.18802,4.7471,1,0,0,0.202982,2.02982,3.85714,13.2917,0.408316,-88.3623,-6.04523,4.7471,1,0,0,46,15,45,3
296,298000000000,ES,c0_TxPower_delta,-1,0.203049,2.03049,3.85714,16,0.5,-87.3623,-5.59187,4.7471,1,0,0,0.203049,2.03049,3.85714,15.4,0.5,-87.3623,-5.59187,4.7471,1,0,0,46,15,46,3
297,299000000000,MLB,c0_CIO_delta,1,0.202895,2.02895,3.85714,13.8918,0.408234,-88.3623,-6.04523,4.7471,1,0,0,0.294112,2.94112,4.71429,15.3082,0.591766,-87.3623,-5.18802,4.7471,1,0,0,45,15,46,3
